时间,CPU负载,内存使用量(KB),内存使用率(%)
13:36:09,1.79,831500,21
13:36:10,1.79,831840,21
13:36:11,1.79,831736,21
13:36:12,1.79,831944,21
13:36:13,1.78,832596,21
13:36:14,1.78,832344,21
13:36:15,1.78,831692,21
13:36:17,1.78,831440,21
13:36:18,1.78,831336,21
13:36:19,1.77,831232,21
13:36:20,1.77,831484,21
13:36:21,1.77,831692,21
13:36:22,1.77,831336,21
13:36:23,1.77,831840,21
13:36:24,1.77,831692,21
13:36:25,1.77,832092,21
13:36:26,1.77,831944,21
13:36:27,1.77,832092,21
13:36:28,1.77,831840,21
13:36:29,1.77,831588,21
13:36:30,1.77,831736,21
13:36:31,1.77,831440,21
13:36:33,1.77,831544,21
13:36:34,1.79,831040,21
13:36:35,1.79,831840,21
13:36:36,1.79,831336,21
13:36:37,1.79,831736,21
13:36:38,1.79,831736,21
13:36:39,1.80,831692,21
13:36:40,1.80,831796,21
13:36:41,1.80,831588,21
13:36:42,1.80,831736,21
13:36:43,1.80,831736,21
13:36:44,1.83,831232,21
13:36:45,1.83,831188,21
13:36:46,1.83,831484,21
13:36:47,1.83,831840,21
13:36:49,1.84,830980,21
13:36:50,1.84,831484,21
13:36:51,1.84,830684,21
13:36:52,1.84,830476,21
13:36:53,1.84,831232,21
13:36:54,1.84,831692,21
13:36:55,1.84,831692,21
13:36:56,1.84,831484,21
13:36:57,1.84,832092,21
13:36:58,1.84,831084,21
13:36:59,1.84,831336,21
13:37:00,1.84,831988,21
13:37:01,1.84,832344,21
13:37:02,1.84,832240,21
13:37:03,1.85,831840,21
13:37:05,1.85,831232,21
13:37:06,1.85,831232,21
13:37:07,1.85,831484,21
13:37:08,1.85,831484,21
13:37:09,1.83,831988,21
13:37:10,1.83,831736,21
13:37:11,1.83,831900,21
13:37:12,1.83,831588,21
13:37:13,1.83,831292,21
13:37:14,1.83,831188,21
13:37:15,1.83,830980,21
13:37:16,1.83,831232,21
13:37:17,1.83,831336,21
13:37:18,1.84,831484,21
13:37:19,1.84,831736,21
13:37:21,1.84,831484,21
13:37:22,1.84,831440,21
13:37:23,1.84,831736,21
13:37:24,1.82,831588,21
13:37:25,1.82,832240,21
13:37:26,1.82,831336,21
13:37:27,1.82,831944,21
13:37:28,1.82,832152,21
13:37:29,1.81,832092,21
13:37:30,1.81,831736,21
13:37:31,1.81,831484,21
13:37:32,1.81,831944,21
13:37:33,1.80,831840,21
13:37:34,1.80,832240,21
13:37:35,1.80,832240,21
13:37:36,1.80,831988,21
13:37:38,1.80,832344,21
13:37:39,1.78,832196,21
13:37:40,1.78,832092,21
13:37:41,1.78,831736,21
13:37:42,1.78,831840,21
13:37:43,1.78,831484,21
13:37:44,1.80,831736,21
13:37:45,1.80,831692,21
13:37:46,1.80,832196,21
13:37:47,1.80,832344,21
13:37:48,1.80,832344,21
13:37:49,1.82,831692,21
13:37:50,1.82,831840,21
13:37:51,1.82,832092,21
13:37:52,1.82,832448,21
13:37:54,1.83,831796,21
13:37:55,1.83,831440,21
13:37:56,1.83,831440,21
13:37:57,1.83,831336,21
13:37:58,1.83,831440,21
13:37:59,1.83,831084,21
13:38:00,1.83,831988,21
13:38:01,1.83,832048,21
13:38:02,1.83,831588,21
13:38:03,1.83,831736,21
13:38:04,1.83,831736,21
13:38:05,1.83,831736,21
13:38:06,1.83,832196,21
13:38:07,1.83,832092,21
13:38:08,1.83,831840,21
13:38:10,1.83,832196,21
13:38:11,1.83,832196,21
13:38:12,1.83,832492,21
13:38:13,1.83,832240,21
13:38:14,1.84,832092,21
13:38:15,1.84,831736,21
13:38:16,1.84,832344,21
13:38:17,1.84,832240,21
13:38:18,1.84,832092,21
13:38:19,1.84,831988,21
13:38:20,1.84,832092,21
13:38:21,1.84,831484,21
13:38:22,1.84,831588,21
13:38:23,1.83,831588,21
13:38:24,1.83,831988,21
13:38:25,1.83,831840,21
13:38:27,1.83,832240,21
13:38:28,1.83,832240,21
13:38:29,1.81,832596,21
13:38:30,1.81,832092,21
13:38:31,1.81,831988,21
13:38:32,1.81,831840,21
13:38:33,1.81,829928,21
13:38:34,1.80,829972,21
13:38:35,1.80,830224,21
13:38:36,1.80,830328,21
13:38:37,1.80,830328,21
13:38:38,1.80,829972,21
