时间,CPU负载,内存使用量(KB),内存使用率(%)
19:50:20,1.85,979192,25
19:50:21,1.85,979592,25
19:50:22,1.86,979444,25
19:50:23,1.86,979740,25
19:50:24,1.86,979548,25
19:50:25,1.86,979592,25
19:50:26,1.86,979696,25
19:50:27,1.84,979696,25
19:50:28,1.84,978984,25
19:50:29,1.84,979236,25
19:50:30,1.84,979948,25
19:50:31,1.84,979488,25
19:50:32,1.84,979488,25
19:50:33,1.84,979488,25
19:50:35,1.84,979236,25
19:50:36,1.84,979740,25
19:50:37,1.83,979992,25
19:50:38,1.83,979844,25
19:50:39,1.83,979696,25
19:50:40,1.83,979844,25
19:50:41,1.83,979992,25
19:50:42,1.82,978732,25
19:50:43,1.82,978080,25
19:50:44,1.82,978540,25
19:50:45,1.82,978732,25
19:50:46,1.80,978984,25
19:50:47,1.80,979088,25
19:50:49,1.80,979444,25
19:50:50,1.80,979340,25
19:50:51,1.80,979236,25
19:50:52,1.79,979696,25
19:50:53,1.79,979488,25
19:50:54,1.79,979236,25
19:50:55,1.79,979236,25
19:50:56,1.79,979548,25
19:50:57,1.78,979236,25
19:50:58,1.78,978984,25
19:50:59,1.78,978984,25
19:51:00,1.78,979148,25
19:51:01,1.76,978732,25
19:51:02,1.76,979236,25
19:51:04,1.76,979340,25
19:51:05,1.76,979340,25
19:51:06,1.76,978732,25
19:51:07,1.77,979148,25
19:51:08,1.77,978984,25
19:51:09,1.77,979088,25
19:51:10,1.77,979844,25
19:51:11,1.77,979992,25
19:51:12,1.77,979740,25
19:51:13,1.77,979592,25
19:51:14,1.77,979044,25
19:51:15,1.77,979088,25
19:51:16,1.77,979504,25
19:51:18,1.77,979444,25
19:51:19,1.77,978836,25
19:51:20,1.77,979088,25
19:51:21,1.77,979192,25
19:51:22,1.80,979236,25
19:51:23,1.80,978688,25
19:51:24,1.80,978732,25
19:51:25,1.80,978332,25
19:51:26,1.80,978584,25
19:51:27,1.80,978984,25
19:51:28,1.80,978480,25
19:51:29,1.80,978480,25
19:51:30,1.80,978984,25
19:51:31,1.80,979488,25
19:51:33,1.80,979088,25
19:51:34,1.80,979236,25
19:51:35,1.80,978984,25
19:51:36,1.80,979088,25
19:51:37,1.82,979236,25
19:51:38,1.82,978732,25
19:51:39,1.82,978732,25
19:51:40,1.82,978724,25
19:51:41,1.82,978472,25
19:51:42,1.89,978828,25
19:51:43,1.89,979080,25
19:51:44,1.89,979688,25
19:51:45,1.89,979332,25
19:51:47,1.88,979332,25
19:51:48,1.88,978976,25
19:51:49,1.88,979228,25
19:51:50,1.88,979332,25
19:51:51,1.88,978828,25
19:51:52,1.86,978888,25
19:51:53,1.86,979584,25
19:51:54,1.86,979228,25
19:51:55,1.86,979288,25
19:51:56,1.86,978976,25
19:51:57,1.86,979332,25
19:51:58,1.86,979228,25
19:51:59,1.86,979228,25
19:52:00,1.86,979480,25
19:52:02,1.85,979480,25
19:52:03,1.85,980488,25
19:52:04,1.85,980088,25
19:52:05,1.85,980236,25
